,match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
27351,118,1,Mumbai Indians,Chennai Super Kings,1,1,ST Jayasuriya,SR Tendulkar,MS Gony,0,0,0,0,0,0,1,0,1,,,
27352,118,1,Mumbai Indians,Chennai Super Kings,1,2,SR Tendulkar,ST Jayasuriya,MS Gony,0,0,0,0,0,0,0,0,0,,,
27353,118,1,Mumbai Indians,Chennai Super Kings,1,3,SR Tendulkar,ST Jayasuriya,MS Gony,0,0,0,0,0,0,0,0,0,,,
27354,118,1,Mumbai Indians,Chennai Super Kings,1,4,SR Tendulkar,ST Jayasuriya,MS Gony,0,0,0,0,0,0,1,0,1,,,
27355,118,1,Mumbai Indians,Chennai Super Kings,1,5,ST Jayasuriya,SR Tendulkar,MS Gony,0,0,0,0,0,0,0,0,0,,,
27356,118,1,Mumbai Indians,Chennai Super Kings,1,6,ST Jayasuriya,SR Tendulkar,MS Gony,0,0,0,0,0,0,1,0,1,,,
27357,118,1,Mumbai Indians,Chennai Super Kings,2,1,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,1,0,0,0,1,1,,,
27358,118,1,Mumbai Indians,Chennai Super Kings,2,2,SR Tendulkar,ST Jayasuriya,T Thushara,0,0,0,0,0,0,0,0,0,,,
27359,118,1,Mumbai Indians,Chennai Super Kings,2,3,SR Tendulkar,ST Jayasuriya,T Thushara,0,0,0,0,0,0,1,0,1,,,
27360,118,1,Mumbai Indians,Chennai Super Kings,2,4,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,0,0,0,4,0,4,,,
27361,118,1,Mumbai Indians,Chennai Super Kings,2,5,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,0,0,0,1,0,1,,,
27362,118,1,Mumbai Indians,Chennai Super Kings,2,6,SR Tendulkar,ST Jayasuriya,T Thushara,0,0,0,0,0,0,0,0,0,,,
27363,118,1,Mumbai Indians,Chennai Super Kings,3,1,ST Jayasuriya,SR Tendulkar,MS Gony,0,0,0,0,0,0,1,0,1,,,
27364,118,1,Mumbai Indians,Chennai Super Kings,3,2,SR Tendulkar,ST Jayasuriya,MS Gony,0,0,0,0,0,0,4,0,4,,,
27365,118,1,Mumbai Indians,Chennai Super Kings,3,3,SR Tendulkar,ST Jayasuriya,MS Gony,0,0,0,0,0,0,0,0,0,,,
27366,118,1,Mumbai Indians,Chennai Super Kings,3,4,SR Tendulkar,ST Jayasuriya,MS Gony,0,0,0,0,0,0,1,0,1,,,
27367,118,1,Mumbai Indians,Chennai Super Kings,3,5,ST Jayasuriya,SR Tendulkar,MS Gony,0,0,0,0,0,0,0,0,0,,,
27368,118,1,Mumbai Indians,Chennai Super Kings,3,6,ST Jayasuriya,SR Tendulkar,MS Gony,0,0,0,0,0,0,4,0,4,,,
27369,118,1,Mumbai Indians,Chennai Super Kings,4,1,SR Tendulkar,ST Jayasuriya,T Thushara,0,0,0,0,0,0,1,0,1,,,
27370,118,1,Mumbai Indians,Chennai Super Kings,4,2,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,0,0,0,0,0,0,,,
27371,118,1,Mumbai Indians,Chennai Super Kings,4,3,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,0,0,0,4,0,4,,,
27372,118,1,Mumbai Indians,Chennai Super Kings,4,4,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,0,0,0,1,0,1,,,
27373,118,1,Mumbai Indians,Chennai Super Kings,4,5,SR Tendulkar,ST Jayasuriya,T Thushara,0,0,0,0,0,0,0,0,0,,,
27374,118,1,Mumbai Indians,Chennai Super Kings,4,6,SR Tendulkar,ST Jayasuriya,T Thushara,0,0,0,0,0,0,1,0,1,,,
27375,118,1,Mumbai Indians,Chennai Super Kings,5,1,SR Tendulkar,ST Jayasuriya,A Flintoff,0,0,0,0,0,0,1,0,1,,,
27376,118,1,Mumbai Indians,Chennai Super Kings,5,2,ST Jayasuriya,SR Tendulkar,A Flintoff,0,0,0,0,0,0,0,0,0,,,
27377,118,1,Mumbai Indians,Chennai Super Kings,5,3,ST Jayasuriya,SR Tendulkar,A Flintoff,0,0,0,0,0,0,4,0,4,,,
27378,118,1,Mumbai Indians,Chennai Super Kings,5,4,ST Jayasuriya,SR Tendulkar,A Flintoff,0,0,0,0,0,0,1,0,1,,,
27379,118,1,Mumbai Indians,Chennai Super Kings,5,5,SR Tendulkar,ST Jayasuriya,A Flintoff,0,0,0,0,0,0,0,0,0,,,
27380,118,1,Mumbai Indians,Chennai Super Kings,5,6,SR Tendulkar,ST Jayasuriya,A Flintoff,0,0,0,0,0,0,2,0,2,,,
27381,118,1,Mumbai Indians,Chennai Super Kings,6,1,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,0,0,0,0,0,0,,,
27382,118,1,Mumbai Indians,Chennai Super Kings,6,2,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,0,0,0,4,0,4,,,
27383,118,1,Mumbai Indians,Chennai Super Kings,6,3,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,0,0,0,0,0,0,,,
27384,118,1,Mumbai Indians,Chennai Super Kings,6,4,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,0,0,0,0,0,0,,,
27385,118,1,Mumbai Indians,Chennai Super Kings,6,5,ST Jayasuriya,SR Tendulkar,T Thushara,0,0,0,0,0,0,0,0,0,ST Jayasuriya,caught,ML Hayden
27386,118,1,Mumbai Indians,Chennai Super Kings,6,6,S Dhawan,SR Tendulkar,T Thushara,0,0,0,0,0,0,1,0,1,,,
27387,118,1,Mumbai Indians,Chennai Super Kings,7,1,S Dhawan,SR Tendulkar,JDP Oram,0,0,0,0,0,0,0,0,0,,,
27388,118,1,Mumbai Indians,Chennai Super Kings,7,2,S Dhawan,SR Tendulkar,JDP Oram,0,0,0,0,0,0,1,0,1,,,
27389,118,1,Mumbai Indians,Chennai Super Kings,7,3,SR Tendulkar,S Dhawan,JDP Oram,0,0,0,0,0,0,1,0,1,,,
27390,118,1,Mumbai Indians,Chennai Super Kings,7,4,S Dhawan,SR Tendulkar,JDP Oram,0,0,0,0,0,0,1,0,1,,,
27391,118,1,Mumbai Indians,Chennai Super Kings,7,5,SR Tendulkar,S Dhawan,JDP Oram,0,0,0,0,0,0,1,0,1,,,
27392,118,1,Mumbai Indians,Chennai Super Kings,7,6,S Dhawan,SR Tendulkar,JDP Oram,0,0,0,0,0,0,1,0,1,,,
27393,118,1,Mumbai Indians,Chennai Super Kings,8,1,S Dhawan,SR Tendulkar,Joginder Sharma,0,0,0,0,0,0,0,0,0,,,
27394,118,1,Mumbai Indians,Chennai Super Kings,8,2,S Dhawan,SR Tendulkar,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
27395,118,1,Mumbai Indians,Chennai Super Kings,8,3,SR Tendulkar,S Dhawan,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
27396,118,1,Mumbai Indians,Chennai Super Kings,8,4,S Dhawan,SR Tendulkar,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
27397,118,1,Mumbai Indians,Chennai Super Kings,8,5,SR Tendulkar,S Dhawan,Joginder Sharma,0,0,0,0,0,0,0,0,0,,,
27398,118,1,Mumbai Indians,Chennai Super Kings,8,6,SR Tendulkar,S Dhawan,Joginder Sharma,0,0,0,0,0,0,0,0,0,,,
27399,118,1,Mumbai Indians,Chennai Super Kings,9,1,S Dhawan,SR Tendulkar,JDP Oram,0,0,0,0,0,0,1,0,1,,,
27400,118,1,Mumbai Indians,Chennai Super Kings,9,2,SR Tendulkar,S Dhawan,JDP Oram,0,0,0,0,0,0,0,0,0,,,
27401,118,1,Mumbai Indians,Chennai Super Kings,9,3,SR Tendulkar,S Dhawan,JDP Oram,0,0,0,0,0,0,4,0,4,,,
27402,118,1,Mumbai Indians,Chennai Super Kings,9,4,SR Tendulkar,S Dhawan,JDP Oram,0,0,0,0,0,0,1,0,1,,,
27403,118,1,Mumbai Indians,Chennai Super Kings,9,5,S Dhawan,SR Tendulkar,JDP Oram,0,0,0,0,0,0,0,0,0,,,
27404,118,1,Mumbai Indians,Chennai Super Kings,9,6,S Dhawan,SR Tendulkar,JDP Oram,0,0,0,0,0,0,1,0,1,,,
27405,118,1,Mumbai Indians,Chennai Super Kings,10,1,S Dhawan,SR Tendulkar,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
27406,118,1,Mumbai Indians,Chennai Super Kings,10,2,SR Tendulkar,S Dhawan,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
27407,118,1,Mumbai Indians,Chennai Super Kings,10,3,S Dhawan,SR Tendulkar,Joginder Sharma,0,0,0,0,0,0,2,0,2,,,
27408,118,1,Mumbai Indians,Chennai Super Kings,10,4,S Dhawan,SR Tendulkar,Joginder Sharma,0,0,0,0,0,0,0,0,0,,,
27409,118,1,Mumbai Indians,Chennai Super Kings,10,5,S Dhawan,SR Tendulkar,Joginder Sharma,0,0,0,0,0,0,4,0,4,,,
27410,118,1,Mumbai Indians,Chennai Super Kings,10,6,S Dhawan,SR Tendulkar,Joginder Sharma,0,0,0,0,0,0,1,0,1,,,
27411,118,1,Mumbai Indians,Chennai Super Kings,11,1,S Dhawan,SR Tendulkar,JDP Oram,0,0,0,0,0,0,0,0,0,,,
