,match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
90235,382,1,Delhi Daredevils,Kolkata Knight Riders,1,1,UBT Chand,DA Warner,B Lee,0,0,0,0,0,0,0,0,0,UBT Chand,bowled,
90236,382,1,Delhi Daredevils,Kolkata Knight Riders,1,2,DPMD Jayawardene,DA Warner,B Lee,0,0,0,0,0,0,4,0,4,,,
90237,382,1,Delhi Daredevils,Kolkata Knight Riders,1,3,DPMD Jayawardene,DA Warner,B Lee,0,0,1,0,0,0,0,1,1,,,
90238,382,1,Delhi Daredevils,Kolkata Knight Riders,1,4,DA Warner,DPMD Jayawardene,B Lee,0,0,0,0,0,0,0,0,0,,,
90239,382,1,Delhi Daredevils,Kolkata Knight Riders,1,5,DA Warner,DPMD Jayawardene,B Lee,0,0,0,0,0,0,0,0,0,,,
90240,382,1,Delhi Daredevils,Kolkata Knight Riders,1,6,DA Warner,DPMD Jayawardene,B Lee,0,0,0,0,0,0,4,0,4,,,
90241,382,1,Delhi Daredevils,Kolkata Knight Riders,2,1,DPMD Jayawardene,DA Warner,JH Kallis,0,0,0,0,0,0,0,0,0,,,
90242,382,1,Delhi Daredevils,Kolkata Knight Riders,2,2,DPMD Jayawardene,DA Warner,JH Kallis,0,1,0,0,0,0,0,1,1,,,
90243,382,1,Delhi Daredevils,Kolkata Knight Riders,2,3,DPMD Jayawardene,DA Warner,JH Kallis,0,0,0,0,0,0,1,0,1,,,
90244,382,1,Delhi Daredevils,Kolkata Knight Riders,2,4,DA Warner,DPMD Jayawardene,JH Kallis,0,1,0,0,0,0,0,1,1,,,
90245,382,1,Delhi Daredevils,Kolkata Knight Riders,2,5,DA Warner,DPMD Jayawardene,JH Kallis,0,0,0,0,0,0,0,0,0,,,
90246,382,1,Delhi Daredevils,Kolkata Knight Riders,2,6,DA Warner,DPMD Jayawardene,JH Kallis,0,0,0,0,0,0,0,0,0,,,
90247,382,1,Delhi Daredevils,Kolkata Knight Riders,2,7,DA Warner,DPMD Jayawardene,JH Kallis,0,0,0,0,0,0,4,0,4,,,
90248,382,1,Delhi Daredevils,Kolkata Knight Riders,2,8,DA Warner,DPMD Jayawardene,JH Kallis,0,0,0,0,0,0,1,0,1,,,
90249,382,1,Delhi Daredevils,Kolkata Knight Riders,3,1,DA Warner,DPMD Jayawardene,B Lee,0,0,0,0,0,0,2,0,2,,,
90250,382,1,Delhi Daredevils,Kolkata Knight Riders,3,2,DA Warner,DPMD Jayawardene,B Lee,0,0,0,0,0,0,0,0,0,,,
90251,382,1,Delhi Daredevils,Kolkata Knight Riders,3,3,DA Warner,DPMD Jayawardene,B Lee,0,0,0,0,0,0,1,0,1,,,
90252,382,1,Delhi Daredevils,Kolkata Knight Riders,3,4,DPMD Jayawardene,DA Warner,B Lee,0,0,0,0,0,0,2,0,2,,,
